Date,Close_Splits,Volume_Splits,Open_Splits,High_Splits,Low_Splits,Open_NoSplits,High_NoSplits,Low_NoSplits,Close_NoSplits,Volume_NoSplits,Daily_Return,Price_Range,Price_Change,Profit,pred_constant,error,squared_error,pred_linear,error_linear,squared_error_linear,Prev_Close,log_Open,interaction
2019-12-04, $261.74,16810390, $261.07, $263.31, $260.68,62.99079753107585,63.53126088330564,62.89669505639606,63.15245056152344,67181600,0.8825974089285982,0.6345658269095793,0.1616530304475887,True,26.17548033563116,36.97697022589227,1367.2963270865237,63.39332163057446,-0.2408710690510247,0.0580188719057835,64.0790023803711,4.158739284444163,4036.387464935283
2019-12-03, $259.45,29377270, $258.31, $259.53, $256.29,62.32488301011455,62.61924418107647,61.8375012589291,62.599945068359375,114430400,-1.7829792995039284,0.781742922147366,0.2750620582448277,True,26.17548033563116,36.42446473272821,1326.741631065761,62.63566641202354,-0.0357213436641643,0.0012760143931733,63.15245056152344,4.148278348434229,3935.969093048991
2019-12-02, $264.16,23693550, $267.27, $268.25, $263.45,64.48672622239427,64.72318262516326,63.5650447443697,63.7363510131836,94487200,-1.1562190745325274,1.1581378807935607,-0.7503752092106666,False,26.17548033563116,37.56087067755245,1410.819006055819,63.84803734873931,-0.11168633555571,0.0124738375498626,62.599945068359375,4.1818474690110765,4036.865519160211
2019-11-29, $267.25,11654360, $266.6, $268, $265.9,64.32507297913462,64.66286257965973,64.15617449724154,64.48190307617188,46617600,-0.2202957298990226,0.5066880824181936,0.1568300970372576,True,26.17548033563116,38.30642274054071,1467.3820231770146,64.14101148500856,0.340891591163313,0.1162070769258553,63.7363510131836,4.179375928576119,4099.845430346776
2019-11-27, $267.84,16386120, $265.58, $267.98, $265.31,64.0789738287976,64.65805022533677,64.01383104765496,64.624267578125,65235600,1.3431954655599876,0.6442191776818049,0.5452937493273993,True,26.17548033563116,38.44878724249384,1478.3092404185568,64.24214446879085,0.3821231093341453,0.1460180706871951,64.48190307617188,4.175601514383831,4131.934179649081
2019-11-26, $264.29,26334880, $266.94, $267.16, $262.5,64.407131169223,64.46021293797112,63.33584991868023,63.76774215698242,105207600,-0.780839803878064,1.1243630192908896,-0.639389012240585,False,26.17548033563116,37.59226182135126,1413.178148845023,64.50542961393072,-0.7376874569482936,0.5441827841388406,64.624267578125,4.180631291803558,4162.2636786192625
2019-11-25, $266.37,21029520, $262.71, $266.44, $262.52,63.38650127732471,64.28647597885696,63.34065760793023,64.26958465576172,84020400,1.7533547942080618,0.9458183709267232,0.8830833784370071,True,26.17548033563116,38.094104320130555,1451.1607839529895,63.54162188579119,0.7279627699705316,0.529929794463169,63.76774215698242,4.1649040036446285,4042.0140696856793
2019-11-22, $261.78,16331260, $262.59, $263.18, $260.84,63.3575641963564,63.4999181754677,62.93532519681373,63.16212844848633,65325200,-0.0877859870803465,0.5645929786539696,-0.1954357478700714,False,26.17548033563116,36.98664811285517,1368.0121386241724,63.69860732256495,-0.5364788740786253,0.2878095823326694,64.26958465576172,4.164454474862869,4071.9643357005853
2019-11-21, $262.01,30348780, $263.69, $264.005, $261.18,63.62297233217371,63.70018351555707,63.01735861761003,63.21762466430664,121395200,-0.4483276708677097,0.682824897947043,-0.4053476678670691,False,26.17548033563116,37.04214432867548,1372.120456466425,63.48325027492241,-0.2656256106157713,0.0705569650150013,63.16212844848633,4.168569956431891,4018.5623507192477
2019-11-20, $263.19,26609920, $265.54, $266.083, $260.4,64.06933118896113,64.1996167578222,62.82915159180207,63.502323150634766,106234400,-1.1641570923651146,1.370465166020125,-0.5670080383263638,False,26.17548033563116,37.3268428150036,1393.293194535986,63.79297457143545,-0.2906514208006854,0.0844782484134571,63.21762466430664,4.1754533351224445,4050.3109315969
2019-11-19, $266.29,19069600, $267.9, $268, $265.3926,64.63875387055919,64.66288328473601,64.033147545322,64.25029754638672,76167200,-0.3032308756131918,0.6297357394140164,-0.3884563241724663,False,26.17548033563116,38.074817210755555,1449.691705632447,64.2630252217214,-0.0127276753346876,0.0001619937194252,63.502323150634766,4.184166281741857,4104.711036342593
2019-11-18, $267.1,21700900, $265.8, $267.43, $264.23,64.1320492800849,64.5253358048109,63.7532462907842,64.44571685791016,86703200,0.5041969014068837,0.7720895140266961,0.3136675778252566,True,26.17548033563116,38.27023652227899,1464.611003471177,64.19552582991615,0.2501910279940063,0.0625955504886976,64.25029754638672,4.176416736520322,4120.503248504991
2019-11-15, $265.76,25093670, $263.68, $265.78, $263.01,63.62054837598867,64.12723657232394,63.45889530662177,64.1224136352539,100206400,1.1879449541339682,0.6683412657021677,0.5018652592652373,True,26.17548033563116,37.94693329962274,1439.9697468460174,63.93133746839311,0.1910761668607961,0.0365101015422147,64.44571685791016,4.168532446525443,4100.071846983941
2019-11-14, $262.64,22395560, $263.75, $264.88, $262.1,63.63743402929962,63.91008089634329,63.23932454025214,63.3696174621582,89182800,-0.6919535264623411,0.6707563560911467,-0.2678165671414163,False,26.17548033563116,37.19413712652704,1383.4038365868971,63.82906000690466,-0.4594425447464587,0.2110874519231017,64.1224136352539,4.168793717096015,4080.585867512933
2019-11-13, $264.47,25817590, $261.13, $264.78, $261.07,63.005288756272336,63.88595706365368,62.99081258182594,63.811161041259766,102734400,0.9581654365045988,0.8951444818277352,0.80587228498743,True,26.17548033563116,37.6356807056286,1416.444462176025,63.15423578443453,0.6569252568252324,0.4315507930548975,63.3696174621582,4.158965716762194,3992.6210465777954
2019-11-12, $261.96,21847230, $261.55, $262.79, $260.92,63.10662189866164,63.4058133511267,62.954622067164166,63.20554733276367,87388800,-0.0915332635678667,0.4511912839625367,0.0989254341020284,True,26.17548033563116,37.03006699713251,1371.225861812122,63.37481679682515,-0.1692694640614789,0.0286521514636603,63.811161041259766,4.160547664342304,4026.9068127453884
2019-11-11, $262.2,20507460, $258.3, $262.47, $258.28,62.32245899356224,63.32859721707962,62.31763605688488,63.26345443725586,81821200,0.7918820165991658,1.0109611601947393,0.940995443693616,True,26.17548033563116,37.087974101624695,1375.517822962784,62.652690720191266,0.610763717064593,0.3730323180825582,63.20554733276367,4.148240068648578,3939.1251318118216
2019-11-08, $260.14,17520500, $258.69, $260.44, $256.85,62.41656042739546,62.8387993222777,61.97260727293929,62.76641845703125,69986400,0.2736863236246112,0.8661920493384088,0.34985802963579,True,26.17548033563116,36.590938121400086,1338.89675260413,62.73417409675335,0.0322443602779003,0.001039698769731,63.26345443725586,4.149725032814392,3948.68722672876
2019-11-07, $259.43,23735080, $258.74, $260.35, $258.11,62.428620865759896,62.81708447430913,62.2766136869042,62.5951042175293,94940400,1.1541197899383349,0.5404707874049279,0.1664833517694006,True,26.17548033563116,36.41962388189813,1326.3890036989249,62.56789698860587,0.0272072289234301,0.0007402333056919,62.76641845703125,4.149915192791741,3918.4209409556383
2019-11-06, $257.24,18966120, $256.77, $257.49, $255.365,61.76786206100636,61.94106351751216,61.43108349036237,61.88092422485352,75864400,0.0427819662756956,0.5099800271497941,0.1130621638471609,True,26.17548033563116,35.705443889222366,1274.8787233264068,62.07816771209093,-0.197243487237408,0.0389049932575735,62.5951042175293,4.139443191864195,3866.3657630026673
2019-11-05, $257.13,19974430, $257.05, $258.19, $256.32,61.83521298667724,62.1094516637506,61.65961096409468,61.85446166992188,79897600,-0.1436866905922706,0.4498406996559154,0.0192486832446405,True,26.17548033563116,35.678981334290725,1272.989709052666,61.87177860523373,-0.0173169353118467,0.0002998762485946,61.88092422485352,4.140515632679844,3826.420129256253
2019-11-04, $257.5,25817950, $257.33, $257.845, $255.38,61.902568240845305,62.027662657351385,61.43348620261237,61.94346618652344,103272000,0.6567065664519811,0.5941764547390136,0.0408979456781324,True,26.17548033563116,35.76798585089227,1279.3488118296298,61.90631181803503,0.0371543684884088,0.0013804470977724,61.85446166992188,4.141586993410932,3828.9500345230895
2019-11-01, $255.82,37781330, $249.54, $255.93, $249.16,60.02863102849158,61.56579110685089,59.937221805325485,61.53933334350586,151125200,2.838077156955654,1.6285693015254026,1.510702315014278,True,26.17548033563116,35.363853007874695,1250.602099562568,60.71880382716414,0.8205295163417219,0.67326868718798,61.94346618652344,4.111343115180647,3718.38147633666
