Date,Close_Splits,Volume_Splits,Open_Splits,High_Splits,Low_Splits,Open_NoSplits,High_NoSplits,Low_NoSplits,Close_NoSplits,Volume_NoSplits,Daily_Return,Price_Range,Price_Change,Profit,pred_constant,error,squared_error,pred_linear,error_linear,squared_error_linear,Prev_Close
2016-03-22, $106.72,32345430, $105.25, $107.29, $105.21,23.85937361041647,24.32182628508781,23.850305707439503,24.192611694335938,129777600,0.7647826897966725,0.471520577648306,0.3332380839194684,True,26.17548033563116,-1.982868641295223,3.9317680486319637,23.92500907158739,0.26760262274854796,0.07161116370190168,24.05885887145996
2016-03-21, $105.91,35454230, $105.93, $107.65, $105.1401,24.01352814356544,24.40343938307577,23.834440924044944,24.008995056152344,142010800,-0.0094210622223811,0.5689984590308264,-0.0045330874130939,False,26.17548033563116,-2.1664852794788168,4.693658466198407,24.072117196796768,-0.06312214064442401,0.003984404639534445,24.192611694335938
2016-03-18, $105.92,43607120, $106.34, $106.5, $105.19,24.10646755890895,24.14273917093432,23.8457726979607,24.01125717163086,176820800,0.1134115860818241,0.2969664729736152,-0.0952103872780902,False,26.17548033563116,-2.164223164000301,4.683861903595474,24.068234859817256,-0.05697768818639659,0.0032464569510662375,24.008995056152344
2016-03-17, $105.8,34394830, $105.52, $106.47, $104.96,23.92058114834464,24.13593996481169,23.79363395852878,23.98405647277832,137682800,-0.1604318113589964,0.3423060062829108,0.0634753244336785,True,26.17548033563116,-2.19142386285284,4.802338546680864,23.948138792494063,0.0359176802842569,0.001290079757002097,24.01125717163086
2016-03-16, $105.97,38236730, $104.61, $106.31, $104.59,23.71429452538987,24.099670952955726,23.7097597083921,24.02259635925293,153214000,1.329155011311367,0.3899112445636277,0.3083018338630587,True,26.17548033563116,-2.152883976378231,4.634909415746143,23.804454401811018,0.21814195744191167,0.0475859135965888,23.98405647277832
2016-03-15, $104.58,40026250, $103.96, $105.18, $103.85,23.56693722237675,23.843502174596225,23.54200092474873,23.70748710632324,160270800,2.0093699360222983,0.3015012498474902,0.1405498839464876,True,26.17548033563116,-2.467993229307922,6.090990579909745,23.722123920486446,-0.01463681416320739,0.00021423632884826844,24.02259635925293
2016-03-14, $102.52,25058280, $101.91, $102.91, $101.78,23.10221875093738,23.32891110616028,23.072747637862136,23.24049949645996,100304400,0.2542411580232384,0.2561634682981406,0.1382807455225823,True,26.17548033563116,-2.9349808391711996,8.614112526302078,23.309512705904307,-0.0690132094443463,0.00476282307780921,23.70748710632324
2016-03-11, $102.26,27368840, $102.24, $102.28, $101.5,23.17702760773592,23.18609551015065,23.009275736877065,23.18156242370605,109632800,1.0774131373030291,0.1768197732735856,0.0045348159701319,True,26.17548033563116,-2.9939179119251094,8.963544463346008,23.194569592154494,-0.01300716844844274,0.00016918643104616433,23.24049949645996
2016-03-10, $101.17,33490630, $101.41, $102.24, $100.15,22.98887090754598,23.177024234308025,22.70323807639505,22.93446350097656,134054400,0.0494162040051149,0.4737861579129756,-0.0544074065694211,False,26.17548033563116,-3.2410168346546016,10.504190122514533,23.05155792378257,-0.11709442280601223,0.013711103852273157,23.18156242370605
2016-03-09, $101.12,27148530, $101.31, $101.58, $100.27,22.96620613670517,23.02741405229656,22.73044583679451,22.92313575744629,108806800,0.0890933737365484,0.2969682155020479,-0.0430703792588822,False,26.17548033563116,-3.2523445781848714,10.57774525524853,22.950255124136817,-0.027119366690527613,0.0007354600496952986,22.93446350097656
2016-03-08, $101.03,31538710, $100.78, $101.76, $100.4,22.846057846606428,23.06821714064854,22.75991536458328,22.90273094177246,126247600,-0.8245905170562451,0.3083017760652602,0.0566730951660332,True,26.17548033563116,-3.2727493938586996,10.710888595002485,22.868150121820946,0.03458081995151474,0.0011958331085190799,22.92313575744629
2016-03-07, $101.87,35890740, $102.39, $102.83, $100.96,23.211034191665604,23.310779398939523,22.88686399755109,23.09315490722656,143315600,-1.1066531263581925,0.4239154013884345,-0.117879284439045,False,26.17548033563116,-3.0823254284046016,9.500730046589611,23.0983590190917,-0.0052041118651402485,2.7082780304893517e-05,22.90273094177246
2016-03-04, $103.01,46026600, $102.37, $103.75, $101.37,23.206492908208507,23.519327680266382,22.979800593217988,23.35157585144043,184220400,1.4876627296900091,0.5395270870483948,0.1450829432319231,True,26.17548033563116,-2.823904484190731,7.974436535832518,23.16211452307254,0.18946132836789076,0.03589559494692573,23.09315490722656
2016-03-03, $101.5,36884490, $100.58, $101.7099, $100.45,22.80071887216248,23.05688062631293,22.771247757318044,23.009275436401367,147822800,0.7444247272941018,0.2856328689948846,0.20855656423889,True,26.17548033563116,-3.1662048992297933,10.024853463906746,22.988754673095162,0.020520763306205225,0.0004211017266692988,23.35157585144043
2016-03-02, $100.75,33136130, $100.51, $100.89, $99.64,22.7848486992614,22.87099117007269,22.587625731123904,22.83925437927246,132678400,0.2188195345207644,0.2833654389487847,0.0544056800110617,True,26.17548033563116,-3.3362259563586996,11.130403631881519,22.858519885624226,-0.019265506351764827,0.0003711597349898909,23.009275436401367
2016-03-01, $100.53,50303500, $97.65, $100.77, $97.42,22.13651325835009,22.84379244112926,22.084373245235227,22.78938674926757,201628400,3.971472548096844,0.7594191958940328,0.6528734909174858,True,26.17548033563116,-3.3860935863635895,11.465629775612635,22.37732298778146,0.41206376148610957,0.1697965435300814,22.83925437927246
2016-02-29, $96.69,35131460, $96.86, $98.23, $96.65,21.957421562465143,22.26799071029583,21.909816375634232,21.91888427734375,140865200,-0.2270454340044136,0.358174334661598,-0.0385372851213929,False,26.17548033563116,-4.2565960582874105,18.11861000342792,22.24338379842759,-0.3244995210838404,0.10529993918364178,22.78938674926757
2016-02-26, $96.91,28949760, $97.2, $98.0237, $96.58,22.03450263155408,22.220390347611303,21.89395443741686,21.96876335144043,115964400,0.1550069029636169,0.3264359101944443,-0.0657392801136502,False,26.17548033563116,-4.206716984190731,17.696467785078756,21.988560037201765,-0.019796685761335198,0.00039190876713305175,21.91888427734375
2016-02-25, $96.76,27526040, $96.05, $96.76, $95.25,21.77381151535535,21.93476295471192,21.592456855207168,21.93476295471192,110330800,0.6868250449189484,0.34230609950475,0.160951439356566,True,26.17548033563116,-4.240717380919239,17.98368390483053,21.836496873946636,0.09826608076528487,0.009656222628969488,21.96876335144043
2016-02-24, $96.1,36192150, $93.98, $96.38, $93.32,21.30455044212464,21.848610765619725,21.154932642495577,21.785137176513672,145022800,1.4890655454165458,0.6936781231241476,0.480586734389032,True,26.17548033563116,-4.390343159117489,19.27511305480973,21.519408816949717,0.2657283595639548,0.07061156107655045,21.93476295471192
2016-02-23, $94.69,31851180, $96.4, $96.5, $94.55,21.853145543375017,21.87581443522661,21.43376499078097,21.46550178527832,127770400,-2.260519228547919,0.4420494444456402,-0.3876437580966971,False,26.17548033563116,-4.70997855035284,22.18389794478384,21.82376313012228,-0.3582613448439602,0.12835119120940297,21.785137176513672
2016-02-22, $96.88,34240470, $96.31, $96.9, $95.92,21.83274144338526,21.966490840071422,21.744331558086568,21.96195602416992,137123200,0.874637765084807,0.2221592819848545,0.1292145807846587,True,26.17548033563116,-4.213524311461242,17.753787123274936,21.69851972521171,0.26343629895820797,0.06939868360879832,21.46550178527832
2016-02-19, $96.04,35290570, $96, $96.7599, $95.8,21.76246606432793,21.93475273827098,21.717128285170748,21.771533966064453,141496800,-0.2285611295040124,0.2176244531002318,0.0090679017365218,True,26.17548033563116,-4.403946369566707,19.394743626019782,21.82673379834567,-0.055199832281218164,0.003047021483874615,21.96195602416992
2016-02-18, $96.26,38866100, $98.84, $98.89, $96.091,22.40627425792121,22.417609568857365,21.78287020599631,21.821409225463867,156084000,-1.8956219838401789,0.6347393628610547,-0.5848650324573441,False,26.17548033563116,-4.354071110167293,18.957935232393446,22.178716908828637,-0.3573076833647697,0.12766878059149853,21.771533966064453
2016-02-17, $98.12,44811800, $96.67, $98.21, $96.15,21.91434849946308,22.263454917085824,21.796469241466266,22.243053436279297,179452800,1.5314474328709915,0.4669856756195578,0.3287049368162194,True,26.17548033563116,-3.9324268993518636,15.463981318746113,21.87627231952647,0.36678111675282565,0.13452838760644992,21.821409225463867
2016-02-16, $96.64,48032600, $95.02, $96.85, $94.61,21.54030854448596,21.95515600260538,21.44736557080993,21.90755081176757,196231600,2.819448517524248,0.5077904317954527,0.3672422672816147,True,26.17548033563116,-4.2679295238635895,18.215222420666485,21.780730246913766,0.126820564853805,0.01608345566983816,22.243053436279297
2016-02-12, $93.99,40323020, $94.19, $94.5, $93.01,21.352155614340887,21.42242969799724,21.08465853940709,21.30681610107422,161405600,0.3094884344568838,0.3377711585901508,-0.0453395132666685,False,26.17548033563116,-4.868664234556942,23.703891428853932,21.540835257073248,-0.23401915599902878,0.05476496537449777,21.90755081176757
2016-02-11, $93.7,49979700, $93.79, $94.72, $92.59,21.261480638674737,21.47230464218728,20.989448717950868,21.241077423095703,200298800,-0.6046666470311601,0.4828559242364107,-0.0204032155790336,False,26.17548033563116,-4.934402912535457,24.348332103238405,21.2714181774551,-0.030340754359396982,0.0009205613750972669,21.30681610107422
2016-02-10, $94.27,42288790, $95.92, $96.35, $94.1,21.74433936628749,21.84181718886711,21.33175917689785,21.370296478271484,169374400,-0.7579522719745824,0.5100580119692566,-0.3740428880160102,False,26.17548033563116,-4.805183857359676,23.089791903030015,21.5624089206746,-0.19211244240311487,0.03690719052609013,21.241077423095703
2016-02-09, $94.99,44282560, $94.29, $95.94, $93.93,21.37482622276702,21.748869022008886,21.293216821858767,21.533510208129883,177324800,-0.0210500438446836,0.4556522001501193,0.1586839853628632,True,26.17548033563116,-4.641970127501278,21.54788666461423,21.36736912289114,0.16614108523874194,0.027602860204306915,21.370296478271484
2016-02-08, $95.01,53920550, $93.13, $95.7, $93.04,21.11186118527786,21.69446054534972,21.09145970080707,21.53804397583008,216085600,1.052998392496618,0.6030008445426489,0.4261827905522217,True,26.17548033563116,-4.637436359801079,21.505815991205083,21.253530269670698,0.2845137061593839,0.08094804899254823,21.533510208129883
2016-02-05, $94.02,46315620, $96.52, $96.92, $93.69,21.880342806026064,21.971020083414807,21.23880483021804,21.31361198425293,185672400,-2.6708216652552186,0.7322152531967667,-0.5667308217731346,False,26.17548033563116,-4.861868351378231,23.637763866133277,21.75488938398237,-0.44127739972944013,0.19472574351197608,21.53804397583008
2016-02-04, $96.6,46418230, $95.86, $97.33, $95.19,21.73072950888564,22.063967550836807,21.578846044582523,21.898481369018555,185886800,0.8034787531570498,0.4851215062542842,0.1677518601329133,True,26.17548033563116,-4.276998966612606,18.2927201604053,21.578968079195104,0.3195132898234512,0.1020887423738047,21.31361198425293
2016-02-03, $96.35,45870130, $95, $96.84, $94.08,21.41955141851708,21.834413483457404,21.21212038604691,21.723934173583984,183857200,1.9792735703550115,0.6222930974104948,0.3043827550669071,True,26.17548033563116,-4.451546162047176,19.816263232836942,21.58148795385472,0.14244621972926552,0.020290925515158195,21.898481369018555
2016-02-02, $94.48,37190500, $95.42, $96.04, $94.28,21.514242919287195,21.65403426236576,21.257208500220127,21.302303314208984,149428800,-2.022185704565626,0.3968257621456317,-0.2119396050782107,False,26.17548033563116,-4.873177021422176,23.747854282117114,21.581922245359387,-0.27961893115040226,0.0781867466576934,21.723934173583984
2016-02-01, $96.43,40814360, $96.47, $96.71, $95.4,21.750985210044487,21.80509726476864,21.509733554168285,21.7419662475586,163774000,-0.9348788198103142,0.2953637106003519,-0.0090189624858894,False,26.17548033563116,-4.43351408807256,19.65604716913786,21.58817945426313,0.1537867932954704,0.02365037779210374,21.302303314208984
2016-01-29, $97.34,64332440, $94.79, $97.34, $94.35,21.37220070584501,21.947145462036133,21.27299382328388,21.947145462036133,257666000,3.4541431556385005,0.674151638752253,0.5749447561911225,True,26.17548033563116,-4.228334873595028,17.87881580325988,21.495864108175738,0.45128135386039503,0.2036548603420711,21.7419662475586
2016-01-28, $94.09,55622370, $93.79, $94.52, $92.39,21.1467310808786,21.31132243592467,20.83107423588885,21.214370727539062,222715200,0.7171717071102535,0.4802482000358203,0.0676396466604636,True,26.17548033563116,-4.961109608092098,24.61260854350373,21.421111098452503,-0.20674037091344033,0.042741580965426886,21.947145462036133
2016-01-27, $93.42,133059000, $96.04, $96.6289, $93.34,21.654039939872764,21.78706580558781,21.04527269284401,21.063310623168945,533478800,-6.570656144285669,0.7417931127438031,-0.5907293167038183,False,26.17548033563116,-5.112169712462215,26.134279169016008,21.49432817597243,-0.4310175528034854,0.18577613082470534,21.214370727539062
2016-01-26, $99.99,71937310, $99.93, $100.88, $98.07,22.53111390721268,22.74530873746368,22.111741491608417,22.544641494750977,300308000,0.5530984649850135,0.6335672458552608,0.0135275875382951,True,26.17548033563116,-3.630838840880184,13.182990688444157,22.011801477154144,0.5328400175968326,0.2839184843525929,21.063310623168945
2016-01-25, $99.44,51529980, $101.52, $101.53, $99.21,22.88960743259229,22.891862603783903,22.368774699782414,22.42063331604004,207178000,-1.9522602695621336,0.5230879040014891,-0.4689741165522498,False,26.17548033563116,-3.7548470195911214,14.098876140532328,22.763878770236776,-0.3432454541967367,0.11781744182672406,22.544641494750977
2016-01-22, $101.42,65648660, $98.63, $101.46, $98.37,22.237999297531434,22.876076763652687,22.179378615980323,22.86705780029297,263202000,5.316686005740334,0.6966981476723646,0.6290585027615343,True,26.17548033563116,-3.3084225353381918,10.945659672333589,22.29667264326688,0.570385157026088,0.3253392273556751,22.42063331604004
2016-01-21, $96.3,52099200, $97.06, $97.88, $94.94,21.884018838261724,22.0689033346586,21.40602569743616,21.71266365051269,208646000,-0.5062225076910232,0.6628776372224365,-0.1713551877490324,False,26.17548033563116,-4.462816685118469,19.916732764971798,22.22285693750191,-0.5101932869892174,0.26029719008886193,22.86705780029297
2016-01-20, $96.79,72274300, $95.1, $98.1897, $93.42,21.442094252649422,22.13879411984888,21.06330639285927,21.823137283325195,289337600,0.134488662151555,1.075487726989607,0.381043030675773,True,26.17548033563116,-4.352343052305965,18.942890044956005,21.531053146046258,0.29208413727893756,0.08531314324998124,21.71266365051269
2016-01-19, $96.66,52960810, $98.41, $98.65, $95.5,22.18839767456103,22.242509734760187,21.53228227890464,21.79382705688477,212350800,-0.4838701670356493,0.7102274558555486,-0.394570617676262,False,26.17548033563116,-4.381653278746391,19.198885455149,22.055101587581284,-0.2612745306965145,0.0682643803906839,21.823137283325195
2016-01-15, $97.13,79356010, $96.2, $97.71, $95.36,21.69010747919335,22.030565999647063,21.50071442899628,21.89979362487793,319335600,-2.401548750140803,0.5298515706507843,0.2096861456845786,True,26.17548033563116,-4.275686710753231,18.281496848511782,21.720777911882564,0.17901571299536556,0.0320466254992391,21.79382705688477
